YEAR,MO,DY,HR,WD10M,T2M,RH2M,QV2M,T2MDEW,U10M,PS,T2MWET,WS10M,V10M,PRECTOTCORR
2021,8,10,6,188.91,17.84,81.62,10.8,14.68,0.19,96.82,16.26,1.21,1.2,0.0
2021,8,10,7,184.93,19.77,76.44,11.41,15.57,0.09,96.84,17.67,1.09,1.09,0.0
2021,8,10,8,196.74,21.85,72.06,12.21,16.69,0.34,96.86,19.27,1.17,1.12,0.0
2021,8,10,9,211.5,23.9,66.81,12.82,17.48,0.59,96.86,20.69,1.14,0.97,0.0
2021,8,10,10,226.07,25.57,62.25,13.24,17.94,0.64,96.84,21.76,0.89,0.62,0.0
2021,8,10,11,236.31,26.51,59.75,13.43,18.17,0.56,96.83,22.34,0.68,0.38,0.0
2021,8,10,12,235.2,27.19,57.31,13.43,18.15,0.46,96.79,22.67,0.56,0.32,0.0
2021,8,10,13,217.06,27.57,55.31,13.24,17.91,0.29,96.79,22.74,0.48,0.38,0.0
2021,8,10,14,147.99,27.67,54.31,13.06,17.72,-0.2,96.76,22.69,0.37,0.31,0.0
2021,8,10,15,88.96,27.52,56.25,13.43,18.15,-0.86,96.74,22.83,0.86,-0.02,0.0
2021,8,10,16,82.15,27.69,53.88,13.0,17.62,-1.13,96.7,22.65,1.14,-0.16,0.0
2021,8,10,17,83.35,26.14,62.5,13.73,18.55,-1.41,96.68,22.34,1.42,-0.16,0.0
2021,8,10,18,82.44,23.17,79.62,14.71,19.51,-1.88,96.68,21.34,1.9,-0.25,0.0
2021,8,10,19,84.37,21.59,80.25,13.43,18.09,-2.22,96.71,19.84,2.23,-0.22,0.0
2021,8,10,20,85.04,20.98,79.38,12.82,17.33,-2.07,96.72,19.15,2.08,-0.18,0.0
2021,8,10,21,80.13,20.68,76.56,12.08,16.48,-1.62,96.75,18.58,1.64,-0.28,0.0
2021,8,10,22,56.86,20.27,75.56,11.66,15.89,-0.95,96.75,18.08,1.13,-0.62,0.0
2021,8,10,23,13.34,19.74,76.19,11.35,15.5,-0.25,96.77,17.62,1.08,-1.05,0.0
2021,8,11,0,351.09,19.23,78.25,11.29,15.4,0.23,96.79,17.31,1.46,-1.45,0.0
2021,8,11,1,341.65,18.18,85.19,11.54,15.65,0.52,96.8,16.91,1.66,-1.58,0.0
2021,8,11,2,332.34,17.48,88.94,11.47,15.62,0.77,96.8,16.55,1.65,-1.46,0.0
2021,8,11,3,323.97,16.8,92.25,11.41,15.51,0.94,96.84,16.15,1.59,-1.29,0.0
2021,8,11,4,317.81,16.48,93.75,11.35,15.45,0.98,96.86,15.97,1.47,-1.09,0.01
2021,8,11,5,315.47,17.77,92.5,12.21,16.52,0.95,96.87,17.15,1.35,-0.96,0.01
2021,8,11,6,317.17,19.24,87.69,12.63,17.14,0.99,96.92,18.19,1.46,-1.07,0.0
2021,8,11,7,333.02,21.24,83.75,13.67,18.4,0.66,96.93,19.83,1.46,-1.3,0.0
2021,8,11,8,352.98,23.34,79.38,14.77,19.62,0.2,96.96,21.48,1.66,-1.65,0.0
2021,8,11,9,352.81,24.78,76.88,15.56,20.53,0.22,96.95,22.65,1.75,-1.73,0.03
2021,8,11,10,342.38,25.98,74.31,16.17,21.15,0.52,96.95,23.57,1.73,-1.65,0.03
2021,8,11,11,336.37,26.86,72.75,16.72,21.67,0.71,96.91,24.26,1.77,-1.62,0.04
2021,8,11,12,339.51,27.44,71.81,17.09,22.02,0.58,96.87,24.73,1.65,-1.55,0.05
2021,8,11,13,348.35,27.81,71.06,17.27,22.2,0.31,96.86,25.01,1.55,-1.52,0.05
2021,8,11,14,359.42,27.83,71.31,17.33,22.27,0.02,96.81,25.05,1.55,-1.55,0.04
2021,8,11,15,10.26,27.59,72.5,17.4,22.33,-0.31,96.79,24.96,1.75,-1.73,0.05
2021,8,11,16,18.04,27.08,76.94,17.94,22.77,-0.55,96.79,24.93,1.79,-1.7,0.05
2021,8,11,17,22.15,26.26,80.56,17.88,22.71,-0.63,96.77,24.49,1.68,-1.55,0.05
2021,8,11,18,25.65,24.06,90.12,17.58,22.34,-0.76,96.78,23.2,1.75,-1.58,0.06
2021,8,11,19,32.7,22.77,90.75,16.36,21.17,-1.15,96.8,21.98,2.13,-1.79,0.05
2021,8,11,20,38.06,22.23,90.69,15.81,20.62,-1.3,96.84,21.43,2.1,-1.66,0.05
2021,8,11,21,41.03,21.91,89.31,15.26,20.06,-1.26,96.84,20.98,1.92,-1.45,0.04
2021,8,11,22,44.05,21.73,87.44,14.77,19.55,-1.16,96.88,20.65,1.66,-1.2,0.03
2021,8,11,23,47.25,21.7,85.06,14.34,19.1,-0.93,96.86,20.4,1.27,-0.86,0.02
2021,8,12,0,49.46,21.61,83.75,14.04,18.76,-0.59,96.85,20.19,0.78,-0.51,0.02
2021,8,12,1,58.82,21.7,81.44,13.73,18.43,-0.3,96.85,20.06,0.35,-0.18,0.01
2021,8,12,2,108.43,21.41,81.31,13.43,18.12,-0.12,96.82,19.76,0.12,0.04,0.01
2021,8,12,3,149.53,20.55,84.31,13.24,17.83,-0.08,96.82,19.19,0.15,0.13,0.01
2021,8,12,4,171.87,19.59,88.56,13.06,17.65,-0.02,96.83,18.62,0.17,0.16,0.01
2021,8,12,5,202.25,20.36,90.25,13.98,18.69,0.07,96.85,19.52,0.19,0.17,0.04
2021,8,12,6,235.01,21.55,85.81,14.28,19.08,0.08,96.88,20.31,0.1,0.05,0.1
2021,8,12,7,53.7,23.14,81.12,14.89,19.76,-0.38,96.91,21.45,0.48,-0.28,0.07
2021,8,12,8,50.83,24.51,78.94,15.75,20.68,-0.42,96.91,22.6,0.54,-0.34,0.12
2021,8,12,9,326.31,25.76,76.81,16.54,21.47,0.06,96.93,23.61,0.11,-0.09,0.19
2021,8,12,10,231.09,26.56,75.31,16.97,21.92,0.65,96.95,24.24,0.83,0.52,0.25
2021,8,12,11,218.52,26.48,76.31,17.15,22.06,0.95,96.94,24.27,1.52,1.19,0.27
2021,8,12,12,208.16,26.58,77.06,17.4,22.31,0.89,96.91,24.44,1.89,1.66,0.25
2021,8,12,13,199.73,26.77,78.12,17.88,22.73,0.66,96.9,24.75,1.97,1.85,0.21
2021,8,12,14,199.28,27.4,74.56,17.7,22.58,0.72,96.89,24.99,2.18,2.05,0.22
2021,8,12,15,206.19,27.62,71.69,17.21,22.18,0.95,96.91,24.9,2.14,1.92,0.18
2021,8,12,16,217.57,27.09,76.75,17.88,22.74,0.94,96.93,24.91,1.54,1.22,0.17
2021,8,12,17,190.16,26.54,77.0,17.33,22.26,0.15,96.93,24.4,0.84,0.83,0.15
2021,8,12,18,136.11,25.05,78.31,16.17,21.08,-0.99,96.9,23.07,1.43,1.03,0.07
2021,8,12,19,127.97,24.32,78.44,15.44,20.39,-1.03,96.95,22.36,1.31,0.8,0.07
2021,8,12,20,27.18,24.03,76.31,14.77,19.69,-0.15,97.02,21.86,0.32,-0.29,0.08
2021,8,12,21,358.53,23.01,81.06,14.77,19.63,0.03,97.08,21.33,1.22,-1.22,0.12
2021,8,12,22,45.72,22.23,84.75,14.71,19.57,-0.95,97.05,20.9,1.32,-0.92,0.06
2021,8,12,23,103.17,21.43,87.62,14.47,19.29,-1.47,96.97,20.36,1.51,0.34,0.03
2021,8,13,0,350.91,21.36,83.75,13.79,18.51,0.12,97.07,19.94,0.79,-0.78,0.08
2021,8,13,1,345.05,20.71,88.12,13.92,18.68,0.34,97.11,19.69,1.3,-1.26,0.09
2021,8,13,2,336.59,20.9,86.88,13.85,18.63,0.33,97.1,19.76,0.83,-0.76,0.13
2021,8,13,3,290.17,20.76,87.81,13.92,18.65,0.38,97.09,19.7,0.41,-0.14,0.07
2021,8,13,4,237.46,20.33,89.31,13.79,18.51,0.45,97.1,19.42,0.54,0.29,0.05
2021,8,13,5,221.05,20.26,92.25,14.16,18.95,0.63,97.09,19.61,0.96,0.73,0.03
2021,8,13,6,248.13,21.4,90.0,14.83,19.69,1.07,97.15,20.55,1.15,0.43,0.04
2021,8,13,7,298.16,22.89,86.62,15.62,20.55,0.77,97.16,21.72,0.88,-0.41,0.03
2021,8,13,8,333.29,24.62,82.5,16.54,21.47,0.64,97.21,23.04,1.43,-1.27,0.08
2021,8,13,9,336.9,25.83,80.5,17.33,22.28,0.7,97.25,24.05,1.79,-1.65,0.15
2021,8,13,10,334.1,26.89,78.94,18.13,23.0,0.91,97.26,24.94,2.09,-1.88,0.19
2021,8,13,11,335.46,27.64,77.69,18.62,23.48,0.98,97.23,25.55,2.37,-2.16,0.22
2021,8,13,12,342.3,28.17,76.62,18.98,23.77,0.76,97.21,25.98,2.49,-2.38,0.22
2021,8,13,13,350.06,28.37,76.62,19.17,23.96,0.43,97.2,26.16,2.49,-2.45,0.24
2021,8,13,14,357.22,28.27,77.38,19.29,24.02,0.12,97.18,26.15,2.57,-2.57,0.23
2021,8,13,15,2.94,27.87,78.94,19.23,23.96,-0.14,97.16,25.91,2.75,-2.74,0.22
2021,8,13,16,7.62,27.33,81.94,19.35,24.03,-0.38,97.13,25.68,2.83,-2.8,0.18
2021,8,13,17,10.12,26.3,87.69,19.47,24.09,-0.41,97.12,25.19,2.36,-2.32,0.17
2021,8,13,18,12.86,24.41,94.06,18.68,23.38,-0.43,97.13,23.9,1.93,-1.88,0.16
2021,8,13,19,18.02,23.27,95.25,17.64,22.45,-0.63,97.17,22.87,2.05,-1.95,0.11
2021,8,13,20,23.02,22.82,94.56,17.03,21.87,-0.77,97.16,22.34,1.98,-1.82,0.07
2021,8,13,21,27.37,22.58,92.62,16.42,21.31,-0.8,97.14,21.94,1.73,-1.54,0.04
2021,8,13,22,29.02,22.56,89.81,15.93,20.8,-0.63,97.12,21.69,1.3,-1.14,0.04
2021,8,13,23,16.7,22.55,87.81,15.5,20.42,-0.23,97.11,21.48,0.82,-0.78,0.01
2021,8,14,0,332.47,22.19,87.94,15.26,20.11,0.29,97.07,21.15,0.63,-0.55,0.01
2021,8,14,1,302.01,21.62,89.75,15.01,19.86,0.69,97.07,20.73,0.81,-0.43,0.01
2021,8,14,2,290.27,21.09,91.56,14.83,19.65,0.87,97.07,20.37,0.92,-0.32,0.01
2021,8,14,3,285.55,20.63,93.06,14.65,19.45,0.9,97.06,20.04,0.93,-0.25,0.01
2021,8,14,4,282.71,20.25,94.0,14.47,19.23,0.8,97.08,19.74,0.82,-0.18,0.01
2021,8,14,5,272.97,20.83,96.06,15.32,20.15,0.6,97.08,20.49,0.6,-0.03,0.01
2021,8,14,6,249.89,22.1,93.94,16.17,21.06,0.55,97.08,21.58,0.59,0.2,0.0
2021,8,14,7,199.37,24.24,84.69,16.6,21.52,0.25,97.08,22.88,0.75,0.71,0.0
2021,8,14,8,200.31,25.9,78.44,16.97,21.92,0.37,97.08,23.91,1.06,0.99,0.0
2021,8,14,9,217.01,27.39,74.75,17.7,22.61,0.77,97.07,25.0,1.27,1.02,0.01
2021,8,14,10,218.43,28.67,71.94,18.37,23.23,0.93,97.02,25.95,1.5,1.17,0.02
2021,8,14,11,209.47,29.66,69.69,18.86,23.67,0.78,96.97,26.66,1.59,1.38,0.03
2021,8,14,12,198.79,30.27,68.69,19.23,24.02,0.52,96.95,27.15,1.6,1.52,0.04
2021,8,14,13,190.53,30.57,68.31,19.47,24.22,0.29,96.88,27.4,1.58,1.55,0.03
2021,8,14,14,181.85,30.59,68.62,19.59,24.31,0.05,96.85,27.45,1.45,1.45,0.06
2021,8,14,15,169.4,30.43,70.0,19.84,24.48,-0.23,96.79,27.45,1.23,1.21,0.08
2021,8,14,16,165.34,30.32,71.56,20.14,24.74,-0.27,96.78,27.53,1.05,1.02,0.06
2021,8,14,17,172.87,29.65,71.81,19.47,24.15,-0.13,96.73,26.9,1.07,1.06,0.05
2021,8,14,18,158.45,27.8,79.19,19.29,23.93,-0.37,96.72,25.87,1.0,0.93,0.05
2021,8,14,19,161.57,26.38,81.06,18.13,22.93,-0.51,96.75,24.65,1.61,1.52,0.04
2021,8,14,20,176.67,24.83,86.81,17.7,22.5,-0.13,96.77,23.67,2.29,2.28,0.03
2021,8,14,21,187.17,23.59,89.0,16.85,21.68,0.34,96.74,22.64,2.76,2.73,0.02
2021,8,14,22,192.44,22.44,88.94,15.69,20.52,0.72,96.72,21.48,3.34,3.26,0.04
2021,8,14,23,193.0,21.41,88.81,14.71,19.49,0.85,96.71,20.45,3.78,3.69,0.05
2021,8,15,0,192.58,20.72,89.69,14.22,18.95,0.78,96.66,19.83,3.59,3.5,0.06
2021,8,15,1,195.24,20.41,89.81,13.98,18.68,0.88,96.64,19.55,3.33,3.21,0.09
2021,8,15,2,200.74,20.36,89.88,13.98,18.63,1.11,96.59,19.5,3.13,2.93,0.08
2021,8,15,3,206.71,20.18,91.06,13.98,18.66,1.28,96.57,19.42,2.85,2.55,0.02
2021,8,15,4,209.94,20.05,92.25,14.1,18.74,1.27,96.56,19.4,2.55,2.21,0.04
2021,8,15,5,212.9,21.2,91.12,14.95,19.69,1.36,96.59,20.44,2.5,2.1,0.12
2021,8,15,6,214.96,22.81,86.06,15.56,20.37,1.85,96.61,21.59,3.23,2.65,0.09
2021,8,15,7,226.38,24.19,84.69,16.66,21.47,2.32,96.59,22.83,3.21,2.21,0.1
2021,8,15,8,246.53,26.14,81.12,17.94,22.71,2.73,96.61,24.42,2.98,1.19,0.07
2021,8,15,9,259.7,27.81,76.06,18.55,23.3,2.84,96.62,25.55,2.88,0.52,0.1
2021,8,15,10,260.07,28.73,72.44,18.62,23.4,2.77,96.6,26.07,2.81,0.48,0.09
2021,8,15,11,257.56,29.27,69.25,18.37,23.2,2.59,96.57,26.23,2.65,0.57,0.08
2021,8,15,12,257.02,29.59,67.31,18.19,23.04,2.41,96.55,26.32,2.47,0.55,0.06
2021,8,15,13,259.8,29.8,65.69,18.01,22.84,2.26,96.5,26.33,2.29,0.41,0.08
2021,8,15,14,264.25,29.74,65.0,17.76,22.62,2.02,96.44,26.18,2.03,0.2,0.1
2021,8,15,15,271.7,30.16,63.12,17.64,22.53,1.58,96.42,26.35,1.58,-0.05,0.09
2021,8,15,16,277.47,30.12,59.25,16.54,21.44,1.61,96.37,25.78,1.62,-0.21,0.09
2021,8,15,17,301.95,28.52,68.62,17.46,22.33,1.52,96.33,25.42,1.79,-0.95,0.12
2021,8,15,18,332.42,25.72,86.25,18.62,23.26,1.01,96.37,24.49,2.18,-1.93,0.17
2021,8,15,19,337.62,24.26,90.19,17.82,22.53,1.26,96.42,23.39,3.3,-3.05,0.23
2021,8,15,20,336.99,23.37,93.12,17.46,22.17,1.78,96.51,22.77,4.56,-4.2,0.6
2021,8,15,21,332.92,22.44,95.44,16.91,21.66,2.3,96.56,22.05,5.05,-4.49,1.39
2021,8,15,22,327.49,21.57,95.44,15.99,20.79,2.83,96.57,21.18,5.26,-4.44,1.6
2021,8,15,23,324.64,20.63,95.0,15.01,19.79,3.15,96.6,20.21,5.44,-4.44,1.35
2021,8,16,0,323.65,19.55,95.0,14.04,18.7,3.16,96.63,19.12,5.33,-4.29,0.97
2021,8,16,1,323.36,18.44,94.75,13.06,17.56,3.02,96.63,18.0,5.05,-4.05,0.64
2021,8,16,2,324.76,17.51,95.12,12.33,16.7,2.45,96.67,17.11,4.24,-3.46,0.32
2021,8,16,3,327.82,16.87,95.0,11.84,16.04,1.84,96.69,16.45,3.46,-2.93,0.11
2021,8,16,4,330.95,16.36,95.31,11.47,15.59,1.37,96.7,15.98,2.82,-2.46,0.04
2021,8,16,5,332.02,16.48,93.62,11.35,15.43,1.53,96.73,15.95,3.26,-2.88,0.04
2021,8,16,6,329.9,16.92,89.06,11.11,15.08,2.1,96.77,16.0,4.19,-3.62,0.04
2021,8,16,7,327.46,17.58,83.44,10.86,14.76,2.55,96.81,16.16,4.74,-3.99,0.02
2021,8,16,8,326.87,18.27,77.25,10.5,14.27,2.79,96.86,16.27,5.1,-4.27,0.01
2021,8,16,9,327.06,18.98,72.25,10.25,13.94,2.88,96.88,16.46,5.29,-4.44,0.0
2021,8,16,10,326.84,19.54,69.06,10.13,13.81,2.8,96.87,16.68,5.11,-4.28,0.0
2021,8,16,11,326.99,20.02,67.06,10.13,13.82,2.77,96.86,16.92,5.08,-4.26,0.0
2021,8,16,12,326.84,19.96,66.12,9.95,13.54,2.8,96.86,16.75,5.11,-4.28,0.01
2021,8,16,13,327.6,19.98,66.44,10.01,13.63,2.67,96.86,16.8,4.99,-4.21,0.03
2021,8,16,14,329.82,19.9,68.38,10.25,14.0,2.42,96.84,16.94,4.82,-4.16,0.05
2021,8,16,15,334.13,19.65,71.44,10.56,14.43,2.01,96.82,17.05,4.6,-4.14,0.03
2021,8,16,16,337.58,19.33,74.81,10.86,14.81,1.68,96.83,17.07,4.4,-4.07,0.02
2021,8,16,17,339.37,18.44,81.88,11.23,15.3,1.3,96.83,16.87,3.68,-3.45,0.02
2021,8,16,18,340.02,16.83,89.69,11.11,15.12,1.0,96.85,15.98,2.93,-2.75,0.01
2021,8,16,19,340.26,15.89,92.62,10.8,14.67,0.95,96.9,15.28,2.82,-2.66,0.07
2021,8,16,20,338.76,15.14,94.75,10.56,14.28,0.97,96.94,14.71,2.67,-2.49,0.09
2021,8,16,21,336.65,14.74,96.12,10.44,14.11,1.09,96.96,14.42,2.74,-2.52,0.09
2021,8,16,22,340.31,14.83,96.38,10.5,14.24,1.14,96.96,14.54,3.39,-3.19,0.16
2021,8,16,23,346.1,14.96,96.94,10.68,14.47,0.95,96.96,14.72,3.94,-3.82,0.13
2021,8,17,0,350.94,15.12,96.88,10.74,14.6,0.71,96.97,14.86,4.52,-4.46,0.15
2021,8,17,1,354.46,14.86,96.31,10.5,14.26,0.47,96.93,14.56,4.86,-4.84,0.21
2021,8,17,2,352.98,14.28,96.56,10.13,13.72,0.51,96.93,14.0,4.16,-4.12,0.04
2021,8,17,3,346.57,13.77,97.06,9.89,13.3,0.83,96.94,13.54,3.57,-3.47,0.03
2021,8,17,4,342.22,13.29,97.62,9.64,12.9,1.05,96.96,13.1,3.45,-3.29,0.02
2021,8,17,5,341.87,13.56,96.06,9.64,12.93,1.29,96.99,13.24,4.14,-3.94,0.02
2021,8,17,6,346.72,14.48,91.12,9.7,13.02,1.06,97.0,13.75,4.62,-4.5,0.01
2021,8,17,7,351.82,15.77,83.19,9.64,12.94,0.72,97.04,14.36,5.05,-5.0,0.0
2021,8,17,8,351.59,17.12,75.25,9.46,12.76,0.79,97.02,14.94,5.39,-5.34,0.0
2021,8,17,9,349.99,18.13,70.5,9.46,12.76,0.96,97.0,15.44,5.53,-5.45,0.0
2021,8,17,10,348.91,18.91,67.94,9.58,12.96,1.08,96.99,15.94,5.6,-5.5,0.0
2021,8,17,11,348.18,19.46,66.5,9.7,13.15,1.16,96.99,16.31,5.64,-5.52,0.0
2021,8,17,12,347.19,19.78,65.88,9.83,13.32,1.24,96.97,16.55,5.6,-5.46,0.0
2021,8,17,13,345.5,19.89,66.06,9.89,13.46,1.41,96.95,16.68,5.62,-5.44,0.0
2021,8,17,14,344.11,19.5,67.44,9.89,13.4,1.57,96.92,16.45,5.73,-5.52,0.01
2021,8,17,15,342.88,18.85,70.19,9.89,13.4,1.75,96.92,16.12,5.94,-5.68,0.01
2021,8,17,16,341.0,17.84,75.06,9.89,13.42,1.88,96.93,15.63,5.76,-5.45,0.01
2021,8,17,17,340.03,16.76,80.88,9.95,13.48,1.86,96.93,15.12,5.44,-5.12,0.0
2021,8,17,18,340.55,15.4,86.44,9.77,13.15,1.62,96.95,14.28,4.88,-4.6,0.0
2021,8,17,19,341.29,14.54,89.94,9.58,12.88,1.48,96.99,13.71,4.6,-4.36,0.0
2021,8,17,20,341.24,14.1,91.5,9.52,12.72,1.41,97.03,13.4,4.37,-4.14,0.0
2021,8,17,21,340.77,13.76,92.94,9.46,12.62,1.46,97.04,13.19,4.44,-4.19,0.0
2021,8,17,22,341.84,13.44,93.69,9.34,12.42,1.45,97.04,12.93,4.64,-4.41,0.0
2021,8,17,23,341.91,13.12,95.12,9.28,12.35,1.41,97.04,12.73,4.55,-4.33,0.0
2021,8,18,0,341.02,12.8,96.44,9.22,12.23,1.36,97.04,12.51,4.18,-3.95,0.01
2021,8,18,1,340.66,12.39,97.56,9.03,12.0,1.3,97.02,12.19,3.92,-3.7,0.02
2021,8,18,2,340.38,12.0,98.25,8.91,11.72,1.24,97.01,11.86,3.7,-3.48,0.02
2021,8,18,3,341.49,11.72,98.69,8.79,11.51,1.14,97.01,11.62,3.59,-3.41,0.03
2021,8,18,4,343.42,11.46,99.0,8.67,11.3,0.96,97.01,11.38,3.37,-3.23,0.03
2021,8,18,5,344.84,12.1,96.06,8.73,11.47,1.04,96.99,11.79,3.97,-3.84,0.03
2021,8,18,6,351.32,13.46,91.69,9.16,12.11,0.73,97.0,12.79,4.81,-4.76,0.02
2021,8,18,7,356.93,14.95,85.75,9.4,12.58,0.29,96.97,13.76,5.41,-5.4,0.05
2021,8,18,8,356.78,16.29,81.19,9.7,13.08,0.3,96.96,14.69,5.42,-5.41,0.06
2021,8,18,9,354.8,17.37,78.38,10.07,13.62,0.49,96.92,15.49,5.43,-5.41,0.05
2021,8,18,10,352.35,18.31,76.44,10.38,14.15,0.73,96.91,16.23,5.45,-5.41,0.05
2021,8,18,11,350.62,19.14,74.88,10.74,14.65,0.89,96.87,16.89,5.46,-5.39,0.05
2021,8,18,12,349.33,19.73,73.94,10.99,15.01,1.01,96.87,17.37,5.45,-5.35,0.04
2021,8,18,13,348.31,19.85,73.75,11.05,15.1,1.09,96.83,17.48,5.36,-5.25,0.03
2021,8,18,14,347.61,19.74,74.06,11.05,15.07,1.12,96.79,17.4,5.21,-5.09,0.03
2021,8,18,15,347.33,19.42,75.31,10.99,15.01,1.1,96.77,17.22,5.02,-4.9,0.05
2021,8,18,16,345.21,18.55,79.38,10.99,14.94,1.17,96.75,16.74,4.59,-4.44,0.04
2021,8,18,17,340.55,17.55,85.25,11.05,15.04,1.3,96.76,16.29,3.89,-3.67,0.02
2021,8,18,18,336.3,15.94,92.94,10.93,14.78,1.18,96.76,15.36,2.94,-2.69,0.02
2021,8,18,19,336.24,15.05,95.25,10.56,14.28,1.27,96.81,14.67,3.14,-2.88,0.01
2021,8,18,20,336.02,14.51,97.0,10.38,14.02,1.35,96.85,14.27,3.33,-3.04,0.01
2021,8,18,21,336.96,14.01,98.25,10.19,13.73,1.27,96.83,13.87,3.23,-2.98,0.02
2021,8,18,22,339.62,13.7,98.5,10.01,13.46,1.14,96.84,13.58,3.28,-3.07,0.03
2021,8,18,23,341.86,13.48,98.19,9.83,13.19,1.05,96.8,13.33,3.39,-3.22,0.04
2021,8,19,0,343.1,13.32,97.94,9.7,12.99,1.02,96.75,13.15,3.49,-3.34,0.05
2021,8,19,1,341.91,13.09,98.19,9.58,12.8,1.03,96.73,12.94,3.32,-3.16,0.05
2021,8,19,2,342.25,12.93,98.12,9.46,12.62,1.02,96.72,12.77,3.33,-3.17,0.06
2021,8,19,3,341.48,12.8,97.94,9.4,12.47,1.04,96.68,12.64,3.27,-3.1,0.07
2021,8,19,4,341.13,12.73,97.94,9.34,12.4,1.05,96.68,12.56,3.24,-3.06,0.07
2021,8,19,5,342.76,13.17,96.69,9.46,12.64,1.09,96.7,12.9,3.66,-3.5,0.07
2021,8,19,6,347.29,14.08,94.69,9.83,13.21,0.87,96.71,13.65,3.94,-3.84,0.07
2021,8,19,7,352.52,15.26,90.62,10.19,13.73,0.52,96.71,14.5,3.96,-3.93,0.08
2021,8,19,8,352.34,16.65,85.38,10.5,14.18,0.48,96.71,15.41,3.63,-3.6,0.06
2021,8,19,9,350.56,17.95,80.25,10.68,14.54,0.52,96.7,16.25,3.19,-3.15,0.05
2021,8,19,10,348.26,18.87,76.69,10.86,14.75,0.58,96.66,16.81,2.84,-2.78,0.04
2021,8,19,11,343.69,19.86,73.81,11.11,15.13,0.77,96.62,17.49,2.73,-2.62,0.02
2021,8,19,12,339.67,20.65,71.5,11.29,15.41,0.96,96.62,18.03,2.77,-2.59,0.01
2021,8,19,13,339.05,21.17,69.88,11.41,15.56,1.01,96.57,18.37,2.82,-2.63,0.01
2021,8,19,14,342.51,21.26,69.44,11.41,15.54,0.86,96.57,18.4,2.86,-2.73,0.01
2021,8,19,15,347.63,21.06,69.81,11.29,15.43,0.6,96.54,18.25,2.81,-2.74,0.0
2021,8,19,16,352.94,20.5,72.25,11.29,15.41,0.33,96.53,17.96,2.67,-2.65,0.0
2021,8,19,17,358.49,19.44,79.69,11.72,15.89,0.05,96.52,17.67,2.08,-2.08,0.0
2021,8,19,18,3.92,16.96,90.12,11.29,15.32,-0.13,96.53,16.14,1.94,-1.94,0.0
2021,8,19,19,6.9,15.74,91.06,10.56,14.27,-0.27,96.57,15.01,2.21,-2.2,0.0
2021,8,19,20,6.43,15.17,92.56,10.38,13.96,-0.26,96.6,14.56,2.3,-2.29,0.0
2021,8,19,21,4.75,14.67,94.5,10.25,13.78,-0.2,96.61,14.23,2.36,-2.35,0.0
2021,8,19,22,3.79,14.33,95.81,10.13,13.65,-0.16,96.64,13.99,2.36,-2.36,0.0
2021,8,19,23,3.25,13.91,97.38,10.01,13.49,-0.13,96.63,13.7,2.34,-2.34,0.0
2021,8,20,0,3.37,13.42,98.88,9.89,13.24,-0.13,96.62,13.33,2.26,-2.26,0.0
2021,8,20,1,3.35,12.94,100.0,9.7,12.94,-0.12,96.6,12.94,2.14,-2.13,0.0
2021,8,20,2,1.1,12.51,100.0,9.58,12.51,-0.04,96.6,12.51,2.03,-2.03,0.0
2021,8,20,3,354.59,12.22,100.0,9.46,12.22,0.18,96.61,12.22,1.91,-1.9,0.01
2021,8,20,4,348.08,11.99,100.0,9.34,11.99,0.36,96.63,11.99,1.74,-1.7,0.02
2021,8,20,5,340.23,13.05,97.25,9.46,12.61,0.61,96.64,12.83,1.8,-1.7,0.03
2021,8,20,6,337.78,14.44,92.0,9.83,13.13,0.75,96.66,13.79,1.98,-1.84,0.01
2021,8,20,7,355.54,16.8,83.0,10.31,13.91,0.16,96.68,15.36,2.11,-2.1,0.0
2021,8,20,8,354.68,18.44,77.81,10.68,14.55,0.18,96.69,16.5,1.94,-1.93,0.0
2021,8,20,9,347.76,19.83,74.12,11.11,15.16,0.36,96.7,17.5,1.69,-1.66,0.0
2021,8,20,10,342.97,21.05,71.31,11.54,15.76,0.41,96.68,18.4,1.41,-1.35,0.0
2021,8,20,11,335.75,22.03,69.38,11.9,16.27,0.46,96.67,19.15,1.12,-1.02,0.0
2021,8,20,12,321.71,22.8,67.56,12.15,16.59,0.59,96.64,19.69,0.95,-0.74,0.0
2021,8,20,13,308.58,23.66,63.62,12.08,16.48,0.66,96.62,20.07,0.84,-0.52,0.0
2021,8,20,14,318.42,24.26,60.5,11.9,16.26,0.43,96.61,20.26,0.65,-0.48,0.0
2021,8,20,15,11.31,24.31,60.44,11.9,16.27,-0.12,96.6,20.3,0.6,-0.59,0.0
2021,8,20,16,46.5,23.9,64.69,12.45,16.96,-0.77,96.59,20.43,1.06,-0.73,0.0
2021,8,20,17,61.31,22.73,73.31,13.18,17.79,-1.16,96.56,20.26,1.32,-0.63,0.0
2021,8,20,18,66.74,19.83,84.31,12.7,17.13,-1.67,96.62,18.48,1.82,-0.72,0.0
2021,8,20,19,76.63,18.57,86.25,11.96,16.23,-2.07,96.63,17.4,2.13,-0.49,0.0
2021,8,20,20,90.89,18.21,87.44,11.84,16.08,-2.02,96.67,17.15,2.02,0.03,0.0
2021,8,20,21,112.99,18.03,85.75,11.47,15.61,-1.55,96.66,16.82,1.68,0.66,0.0
2021,8,20,22,150.38,17.71,85.88,11.29,15.32,-0.68,96.66,16.51,1.38,1.2,0.0
